vd, vg, freq, Ids
0.420,0.850,0.0000,975.7e-6
0.420,0.860,0.0000,998.0e-6
0.420,0.870,0.0000,1.020e-3
0.420,0.880,0.0000,1.042e-3
0.420,0.890,0.0000,1.064e-3
0.420,0.900,0.0000,1.085e-3
0.430,0.000,0.0000,5.014e-9
0.430,0.010,0.0000,6.460e-9
0.430,0.020,0.0000,8.325e-9
0.430,0.030,0.0000,10.73e-9
0.430,0.040,0.0000,13.83e-9
0.430,0.050,0.0000,17.82e-9
0.430,0.060,0.0000,22.96e-9
0.430,0.070,0.0000,29.56e-9
0.430,0.080,0.0000,38.06e-9
0.430,0.090,0.0000,48.97e-9
0.430,0.100,0.0000,62.97e-9
0.430,0.110,0.0000,80.93e-9
0.430,0.120,0.0000,103.9e-9
0.430,0.130,0.0000,133.3e-9
0.430,0.140,0.0000,170.9e-9
0.430,0.150,0.0000,218.8e-9
0.430,0.160,0.0000,279.9e-9
0.430,0.170,0.0000,357.5e-9
0.430,0.180,0.0000,455.9e-9
0.430,0.190,0.0000,580.6e-9
0.430,0.200,0.0000,738.1e-9
0.430,0.210,0.0000,936.4e-9
0.430,0.220,0.0000,1.186e-6
0.430,0.230,0.0000,1.498e-6
0.430,0.240,0.0000,1.888e-6
0.430,0.250,0.0000,2.374e-6
0.430,0.260,0.0000,2.976e-6
0.430,0.270,0.0000,3.720e-6
0.430,0.280,0.0000,4.637e-6
0.430,0.290,0.0000,5.761e-6
0.430,0.300,0.0000,7.134e-6
0.430,0.310,0.0000,8.802e-6
0.430,0.320,0.0000,10.82e-6
0.430,0.330,0.0000,13.25e-6
0.430,0.340,0.0000,16.15e-6
0.430,0.350,0.0000,19.61e-6
0.430,0.360,0.0000,23.70e-6
0.430,0.370,0.0000,28.50e-6
0.430,0.380,0.0000,34.09e-6
0.430,0.390,0.0000,40.55e-6
0.430,0.400,0.0000,47.95e-6
0.430,0.410,0.0000,56.37e-6
0.430,0.420,0.0000,65.84e-6
0.430,0.430,0.0000,76.41e-6
0.430,0.440,0.0000,88.10e-6
0.430,0.450,0.0000,100.9e-6
0.430,0.460,0.0000,114.8e-6
0.430,0.470,0.0000,129.8e-6
0.430,0.480,0.0000,145.8e-6
0.430,0.490,0.0000,162.8e-6
0.430,0.500,0.0000,180.7e-6
0.430,0.510,0.0000,199.5e-6
0.430,0.520,0.0000,219.0e-6
0.430,0.530,0.0000,239.2e-6
0.430,0.540,0.0000,260.1e-6
0.430,0.550,0.0000,281.5e-6
0.430,0.560,0.0000,303.3e-6
0.430,0.570,0.0000,325.6e-6
0.430,0.580,0.0000,348.2e-6
0.430,0.590,0.0000,371.1e-6
0.430,0.600,0.0000,394.3e-6
0.430,0.610,0.0000,417.7e-6
0.430,0.620,0.0000,441.3e-6
0.430,0.630,0.0000,464.9e-6
0.430,0.640,0.0000,488.7e-6
0.430,0.650,0.0000,512.6e-6
0.430,0.660,0.0000,536.5e-6
0.430,0.670,0.0000,560.4e-6
0.430,0.680,0.0000,584.3e-6
0.430,0.690,0.0000,608.3e-6
0.430,0.700,0.0000,632.2e-6
0.430,0.710,0.0000,656.1e-6
0.430,0.720,0.0000,680.0e-6
0.430,0.730,0.0000,703.8e-6
0.430,0.740,0.0000,727.5e-6
0.430,0.750,0.0000,751.2e-6
0.430,0.760,0.0000,774.8e-6
0.430,0.770,0.0000,798.3e-6
0.430,0.780,0.0000,821.8e-6
0.430,0.790,0.0000,845.1e-6
0.430,0.800,0.0000,868.4e-6
0.430,0.810,0.0000,891.5e-6
0.430,0.820,0.0000,914.5e-6
0.430,0.830,0.0000,937.4e-6
0.430,0.840,0.0000,960.2e-6
0.430,0.850,0.0000,982.8e-6
0.430,0.860,0.0000,1.005e-3
0.430,0.870,0.0000,1.028e-3
0.430,0.880,0.0000,1.050e-3
0.430,0.890,0.0000,1.072e-3
0.430,0.900,0.0000,1.093e-3
0.440,0.000,0.0000,5.265e-9
0.440,0.010,0.0000,6.783e-9
0.440,0.020,0.0000,8.740e-9
0.440,0.030,0.0000,11.26e-9
0.440,0.040,0.0000,14.52e-9
0.440,0.050,0.0000,18.70e-9
0.440,0.060,0.0000,24.09e-9
0.440,0.070,0.0000,31.03e-9
0.440,0.080,0.0000,39.94e-9
0.440,0.090,0.0000,51.38e-9
0.440,0.100,0.0000,66.07e-9
0.440,0.110,0.0000,84.89e-9
0.440,0.120,0.0000,109.0e-9
0.440,0.130,0.0000,139.8e-9
0.440,0.140,0.0000,179.2e-9
0.440,0.150,0.0000,229.4e-9
0.440,0.160,0.0000,293.3e-9
0.440,0.170,0.0000,374.6e-9
0.440,0.180,0.0000,477.6e-9
0.440,0.190,0.0000,608.0e-9
0.440,0.200,0.0000,772.6e-9
0.440,0.210,0.0000,980.0e-9
0.440,0.220,0.0000,1.240e-6
0.440,0.230,0.0000,1.566e-6
0.440,0.240,0.0000,1.973e-6
0.440,0.250,0.0000,2.480e-6
0.440,0.260,0.0000,3.107e-6
0.440,0.270,0.0000,3.883e-6
0.440,0.280,0.0000,4.836e-6
0.440,0.290,0.0000,6.005e-6
0.440,0.300,0.0000,7.431e-6
0.440,0.310,0.0000,9.163e-6
0.440,0.320,0.0000,11.26e-6
0.440,0.330,0.0000,13.77e-6
0.440,0.340,0.0000,16.78e-6
0.440,0.350,0.0000,20.35e-6
0.440,0.360,0.0000,24.57e-6
0.440,0.370,0.0000,29.52e-6
0.440,0.380,0.0000,35.27e-6
0.440,0.390,0.0000,41.91e-6
0.440,0.400,0.0000,49.51e-6
0.440,0.410,0.0000,58.13e-6
0.440,0.420,0.0000,67.81e-6
0.440,0.430,0.0000,78.60e-6
0.440,0.440,0.0000,90.51e-6
0.440,0.450,0.0000,103.5e-6
0.440,0.460,0.0000,117.7e-6
0.440,0.470,0.0000,132.9e-6
0.440,0.480,0.0000,149.1e-6
0.440,0.490,0.0000,166.3e-6
0.440,0.500,0.0000,184.4e-6
0.440,0.510,0.0000,203.3e-6
0.440,0.520,0.0000,223.0e-6
0.440,0.530,0.0000,243.4e-6
0.440,0.540,0.0000,264.3e-6
0.440,0.550,0.0000,285.9e-6
0.440,0.560,0.0000,307.8e-6
0.440,0.570,0.0000,330.2e-6
0.440,0.580,0.0000,352.9e-6
0.440,0.590,0.0000,375.9e-6
0.440,0.600,0.0000,399.2e-6
0.440,0.610,0.0000,422.6e-6
0.440,0.620,0.0000,446.3e-6
0.440,0.630,0.0000,470.0e-6
0.440,0.640,0.0000,493.8e-6
0.440,0.650,0.0000,517.7e-6
0.440,0.660,0.0000,541.7e-6
0.440,0.670,0.0000,565.7e-6
0.440,0.680,0.0000,589.7e-6
0.440,0.690,0.0000,613.7e-6
0.440,0.700,0.0000,637.7e-6
0.440,0.710,0.0000,661.6e-6
0.440,0.720,0.0000,685.6e-6
0.440,0.730,0.0000,709.4e-6
0.440,0.740,0.0000,733.2e-6
0.440,0.750,0.0000,757.0e-6
0.440,0.760,0.0000,780.7e-6
0.440,0.770,0.0000,804.3e-6
0.440,0.780,0.0000,827.8e-6
0.440,0.790,0.0000,851.3e-6
0.440,0.800,0.0000,874.6e-6
0.440,0.810,0.0000,897.9e-6
0.440,0.820,0.0000,921.0e-6
0.440,0.830,0.0000,944.1e-6
0.440,0.840,0.0000,967.0e-6
0.440,0.850,0.0000,989.7e-6
0.440,0.860,0.0000,1.012e-3
0.440,0.870,0.0000,1.035e-3
0.440,0.880,0.0000,1.057e-3
0.440,0.890,0.0000,1.079e-3
0.440,0.900,0.0000,1.101e-3
0.450,0.000,0.0000,5.528e-9
0.450,0.010,0.0000,7.121e-9
0.450,0.020,0.0000,9.176e-9
0.450,0.030,0.0000,11.82e-9
0.450,0.040,0.0000,15.24e-9
0.450,0.050,0.0000,19.63e-9
0.450,0.060,0.0000,25.29e-9
0.450,0.070,0.0000,32.56e-9
0.450,0.080,0.0000,41.91e-9
0.450,0.090,0.0000,53.91e-9
0.450,0.100,0.0000,69.31e-9
0.450,0.110,0.0000,89.05e-9
0.450,0.120,0.0000,114.3e-9
0.450,0.130,0.0000,146.6e-9
0.450,0.140,0.0000,187.9e-9
0.450,0.150,0.0000,240.5e-9
0.450,0.160,0.0000,307.4e-9
0.450,0.170,0.0000,392.4e-9
0.450,0.180,0.0000,500.3e-9
0.450,0.190,0.0000,636.6e-9
0.450,0.200,0.0000,808.8e-9
0.450,0.210,0.0000,1.025e-6
0.450,0.220,0.0000,1.297e-6
0.450,0.230,0.0000,1.638e-6
0.450,0.240,0.0000,2.062e-6
0.450,0.250,0.0000,2.590e-6
0.450,0.260,0.0000,3.244e-6
0.450,0.270,0.0000,4.051e-6
0.450,0.280,0.0000,5.044e-6
0.450,0.290,0.0000,6.259e-6
0.450,0.300,0.0000,7.740e-6
0.450,0.310,0.0000,9.537e-6
0.450,0.320,0.0000,11.71e-6
0.450,0.330,0.0000,14.31e-6
0.450,0.340,0.0000,17.42e-6
0.450,0.350,0.0000,21.12e-6
0.450,0.360,0.0000,25.47e-6
0.450,0.370,0.0000,30.57e-6
0.450,0.380,0.0000,36.49e-6
0.450,0.390,0.0000,43.31e-6
0.450,0.400,0.0000,51.10e-6
0.450,0.410,0.0000,59.92e-6
0.450,0.420,0.0000,69.83e-6
0.450,0.430,0.0000,80.84e-6
0.450,0.440,0.0000,92.97e-6
0.450,0.450,0.0000,106.2e-6
0.450,0.460,0.0000,120.6e-6
0.450,0.470,0.0000,136.0e-6
0.450,0.480,0.0000,152.4e-6
0.450,0.490,0.0000,169.8e-6
0.450,0.500,0.0000,188.1e-6
0.450,0.510,0.0000,207.2e-6
0.450,0.520,0.0000,227.0e-6
0.450,0.530,0.0000,247.5e-6
0.450,0.540,0.0000,268.6e-6
0.450,0.550,0.0000,290.3e-6
0.450,0.560,0.0000,312.3e-6
0.450,0.570,0.0000,334.8e-6
0.450,0.580,0.0000,357.6e-6
0.450,0.590,0.0000,380.7e-6
0.450,0.600,0.0000,404.1e-6
0.450,0.610,0.0000,427.6e-6
0.450,0.620,0.0000,451.3e-6
0.450,0.630,0.0000,475.1e-6
0.450,0.640,0.0000,499.0e-6
0.450,0.650,0.0000,522.9e-6
0.450,0.660,0.0000,546.9e-6
0.450,0.670,0.0000,571.0e-6
0.450,0.680,0.0000,595.0e-6
0.450,0.690,0.0000,619.1e-6
0.450,0.700,0.0000,643.1e-6
0.450,0.710,0.0000,667.1e-6
0.450,0.720,0.0000,691.1e-6
0.450,0.730,0.0000,715.1e-6
0.450,0.740,0.0000,738.9e-6
0.450,0.750,0.0000,762.8e-6
0.450,0.760,0.0000,786.5e-6
0.450,0.770,0.0000,810.2e-6
0.450,0.780,0.0000,833.8e-6
0.450,0.790,0.0000,857.4e-6
0.450,0.800,0.0000,880.8e-6
0.450,0.810,0.0000,904.2e-6
0.450,0.820,0.0000,927.4e-6
0.450,0.830,0.0000,950.6e-6
0.450,0.840,0.0000,973.6e-6
0.450,0.850,0.0000,996.5e-6
0.450,0.860,0.0000,1.019e-3
0.450,0.870,0.0000,1.042e-3
0.450,0.880,0.0000,1.065e-3
0.450,0.890,0.0000,1.087e-3
0.450,0.900,0.0000,1.109e-3
0.460,0.000,0.0000,5.805e-9
0.460,0.010,0.0000,7.477e-9
0.460,0.020,0.0000,9.633e-9
0.460,0.030,0.0000,12.41e-9
0.460,0.040,0.0000,15.99e-9
0.460,0.050,0.0000,20.61e-9
0.460,0.060,0.0000,26.54e-9
0.460,0.070,0.0000,34.17e-9
0.460,0.080,0.0000,43.98e-9
0.460,0.090,0.0000,56.57e-9
0.460,0.100,0.0000,72.71e-9
0.460,0.110,0.0000,93.41e-9
0.460,0.120,0.0000,119.9e-9
0.460,0.130,0.0000,153.8e-9
0.460,0.140,0.0000,197.0e-9
0.460,0.150,0.0000,252.1e-9
0.460,0.160,0.0000,322.1e-9
0.460,0.170,0.0000,411.1e-9
0.460,0.180,0.0000,524.0e-9
0.460,0.190,0.0000,666.6e-9
0.460,0.200,0.0000,846.5e-9
0.460,0.210,0.0000,1.073e-6
0.460,0.220,0.0000,1.357e-6
0.460,0.230,0.0000,1.712e-6
0.460,0.240,0.0000,2.155e-6
0.460,0.250,0.0000,2.705e-6
0.460,0.260,0.0000,3.387e-6
0.460,0.270,0.0000,4.227e-6
0.460,0.280,0.0000,5.259e-6
0.460,0.290,0.0000,6.522e-6
0.460,0.300,0.0000,8.060e-6
0.460,0.310,0.0000,9.925e-6
0.460,0.320,0.0000,12.17e-6
0.460,0.330,0.0000,14.87e-6
0.460,0.340,0.0000,18.09e-6
0.460,0.350,0.0000,21.90e-6
0.460,0.360,0.0000,26.40e-6
0.460,0.370,0.0000,31.65e-6
0.460,0.380,0.0000,37.74e-6
0.460,0.390,0.0000,44.74e-6
0.460,0.400,0.0000,52.73e-6
0.460,0.410,0.0000,61.76e-6
0.460,0.420,0.0000,71.88e-6
0.460,0.430,0.0000,83.11e-6
0.460,0.440,0.0000,95.47e-6
0.460,0.450,0.0000,108.9e-6
0.460,0.460,0.0000,123.5e-6
0.460,0.470,0.0000,139.1e-6
0.460,0.480,0.0000,155.8e-6
0.460,0.490,0.0000,173.4e-6
0.460,0.500,0.0000,191.8e-6
0.460,0.510,0.0000,211.1e-6
0.460,0.520,0.0000,231.1e-6
0.460,0.530,0.0000,251.7e-6
0.460,0.540,0.0000,272.9e-6
0.460,0.550,0.0000,294.7e-6
0.460,0.560,0.0000,316.9e-6
0.460,0.570,0.0000,339.4e-6
0.460,0.580,0.0000,362.3e-6
0.460,0.590,0.0000,385.5e-6
0.460,0.600,0.0000,408.9e-6
0.460,0.610,0.0000,432.5e-6
0.460,0.620,0.0000,456.3e-6
0.460,0.630,0.0000,480.1e-6
0.460,0.640,0.0000,504.1e-6
0.460,0.650,0.0000,528.1e-6
0.460,0.660,0.0000,552.2e-6
0.460,0.670,0.0000,576.3e-6
0.460,0.680,0.0000,600.4e-6
0.460,0.690,0.0000,624.5e-6
0.460,0.700,0.0000,648.6e-6
0.460,0.710,0.0000,672.6e-6
0.460,0.720,0.0000,696.7e-6
0.460,0.730,0.0000,720.7e-6
0.460,0.740,0.0000,744.6e-6
0.460,0.750,0.0000,768.5e-6
0.460,0.760,0.0000,792.3e-6
0.460,0.770,0.0000,816.1e-6
0.460,0.780,0.0000,839.8e-6
0.460,0.790,0.0000,863.4e-6
0.460,0.800,0.0000,886.9e-6
0.460,0.810,0.0000,910.4e-6
0.460,0.820,0.0000,933.7e-6
0.460,0.830,0.0000,957.0e-6
0.460,0.840,0.0000,980.1e-6
0.460,0.850,0.0000,1.003e-3
0.460,0.860,0.0000,1.026e-3
0.460,0.870,0.0000,1.049e-3
0.460,0.880,0.0000,1.072e-3
0.460,0.890,0.0000,1.094e-3
0.460,0.900,0.0000,1.117e-3
0.470,0.000,0.0000,6.094e-9
0.470,0.010,0.0000,7.850e-9
0.470,0.020,0.0000,10.11e-9
0.470,0.030,0.0000,13.03e-9
0.470,0.040,0.0000,16.79e-9
0.470,0.050,0.0000,21.63e-9
0.470,0.060,0.0000,27.85e-9
0.470,0.070,0.0000,35.86e-9
0.470,0.080,0.0000,46.14e-9
0.470,0.090,0.0000,59.35e-9
0.470,0.100,0.0000,76.28e-9
0.470,0.110,0.0000,97.97e-9
0.470,0.120,0.0000,125.7e-9
0.470,0.130,0.0000,161.2e-9
0.470,0.140,0.0000,206.5e-9
0.470,0.150,0.0000,264.2e-9
0.470,0.160,0.0000,337.6e-9
0.470,0.170,0.0000,430.7e-9
0.470,0.180,0.0000,548.7e-9
0.470,0.190,0.0000,697.9e-9
0.470,0.200,0.0000,886.0e-9
0.470,0.210,0.0000,1.123e-6
0.470,0.220,0.0000,1.419e-6
0.470,0.230,0.0000,1.790e-6
0.470,0.240,0.0000,2.252e-6
0.470,0.250,0.0000,2.825e-6
0.470,0.260,0.0000,3.535e-6
0.470,0.270,0.0000,4.410e-6
0.470,0.280,0.0000,5.483e-6
0.470,0.290,0.0000,6.796e-6
0.470,0.300,0.0000,8.393e-6
0.470,0.310,0.0000,10.33e-6
0.470,0.320,0.0000,12.66e-6
0.470,0.330,0.0000,15.45e-6
0.470,0.340,0.0000,18.78e-6
0.470,0.350,0.0000,22.72e-6
0.470,0.360,0.0000,27.35e-6
0.470,0.370,0.0000,32.76e-6
0.470,0.380,0.0000,39.02e-6
0.470,0.390,0.0000,46.21e-6
0.470,0.400,0.0000,54.40e-6
0.470,0.410,0.0000,63.64e-6
0.470,0.420,0.0000,73.98e-6
0.470,0.430,0.0000,85.43e-6
0.470,0.440,0.0000,98.01e-6
0.470,0.450,0.0000,111.7e-6
0.470,0.460,0.0000,126.5e-6
0.470,0.470,0.0000,142.3e-6
0.470,0.480,0.0000,159.2e-6
0.470,0.490,0.0000,176.9e-6
0.470,0.500,0.0000,195.6e-6
0.470,0.510,0.0000,215.0e-6
0.470,0.520,0.0000,235.1e-6
0.470,0.530,0.0000,255.9e-6
0.470,0.540,0.0000,277.3e-6
0.470,0.550,0.0000,299.1e-6
0.470,0.560,0.0000,321.4e-6
0.470,0.570,0.0000,344.1e-6
0.470,0.580,0.0000,367.1e-6
0.470,0.590,0.0000,390.3e-6
0.470,0.600,0.0000,413.8e-6
0.470,0.610,0.0000,437.5e-6
0.470,0.620,0.0000,461.3e-6
0.470,0.630,0.0000,485.2e-6
0.470,0.640,0.0000,509.2e-6
0.470,0.650,0.0000,533.3e-6
0.470,0.660,0.0000,557.4e-6
0.470,0.670,0.0000,581.5e-6
0.470,0.680,0.0000,605.7e-6
0.470,0.690,0.0000,629.8e-6
0.470,0.700,0.0000,654.0e-6
0.470,0.710,0.0000,678.1e-6
0.470,0.720,0.0000,702.2e-6
0.470,0.730,0.0000,726.2e-6
0.470,0.740,0.0000,750.2e-6
0.470,0.750,0.0000,774.2e-6
0.470,0.760,0.0000,798.1e-6
0.470,0.770,0.0000,821.9e-6
0.470,0.780,0.0000,845.6e-6
0.470,0.790,0.0000,869.3e-6
0.470,0.800,0.0000,893.0e-6
0.470,0.810,0.0000,916.5e-6
0.470,0.820,0.0000,939.9e-6
0.470,0.830,0.0000,963.3e-6
0.470,0.840,0.0000,986.5e-6
0.470,0.850,0.0000,1.010e-3
0.470,0.860,0.0000,1.033e-3
0.470,0.870,0.0000,1.056e-3
0.470,0.880,0.0000,1.079e-3
0.470,0.890,0.0000,1.101e-3
0.470,0.900,0.0000,1.124e-3
0.480,0.000,0.0000,6.399e-9
0.480,0.010,0.0000,8.241e-9
0.480,0.020,0.0000,10.62e-9
0.480,0.030,0.0000,13.68e-9
0.480,0.040,0.0000,17.62e-9
0.480,0.050,0.0000,22.70e-9
0.480,0.060,0.0000,29.23e-9
0.480,0.070,0.0000,37.63e-9
0.480,0.080,0.0000,48.42e-9
0.480,0.090,0.0000,62.26e-9
0.480,0.100,0.0000,80.02e-9
0.480,0.110,0.0000,102.8e-9
0.480,0.120,0.0000,131.9e-9
0.480,0.130,0.0000,169.0e-9
0.480,0.140,0.0000,216.5e-9
0.480,0.150,0.0000,276.9e-9
0.480,0.160,0.0000,353.7e-9
0.480,0.170,0.0000,451.2e-9
0.480,0.180,0.0000,574.7e-9
0.480,0.190,0.0000,730.6e-9
0.480,0.200,0.0000,927.2e-9
0.480,0.210,0.0000,1.174e-6
0.480,0.220,0.0000,1.484e-6
0.480,0.230,0.0000,1.871e-6
0.480,0.240,0.0000,2.353e-6
0.480,0.250,0.0000,2.950e-6
0.480,0.260,0.0000,3.690e-6
0.480,0.270,0.0000,4.600e-6
0.480,0.280,0.0000,5.716e-6
0.480,0.290,0.0000,7.080e-6
0.480,0.300,0.0000,8.738e-6
0.480,0.310,0.0000,10.74e-6
0.480,0.320,0.0000,13.16e-6
0.480,0.330,0.0000,16.05e-6
0.480,0.340,0.0000,19.49e-6
0.480,0.350,0.0000,23.56e-6
0.480,0.360,0.0000,28.33e-6
0.480,0.370,0.0000,33.90e-6
0.480,0.380,0.0000,40.34e-6
0.480,0.390,0.0000,47.72e-6
0.480,0.400,0.0000,56.11e-6
0.480,0.410,0.0000,65.56e-6
0.480,0.420,0.0000,76.12e-6
0.480,0.430,0.0000,87.79e-6
0.480,0.440,0.0000,100.6e-6
0.480,0.450,0.0000,114.5e-6
0.480,0.460,0.0000,129.5e-6
0.480,0.470,0.0000,145.6e-6
0.480,0.480,0.0000,162.6e-6
0.480,0.490,0.0000,180.5e-6
0.480,0.500,0.0000,199.3e-6
0.480,0.510,0.0000,218.9e-6
0.480,0.520,0.0000,239.2e-6
0.480,0.530,0.0000,260.1e-6
0.480,0.540,0.0000,281.6e-6
0.480,0.550,0.0000,303.6e-6
0.480,0.560,0.0000,326.0e-6
0.480,0.570,0.0000,348.7e-6
0.480,0.580,0.0000,371.8e-6
0.480,0.590,0.0000,395.1e-6
0.480,0.600,0.0000,418.7e-6
0.480,0.610,0.0000,442.4e-6
0.480,0.620,0.0000,466.3e-6
0.480,0.630,0.0000,490.2e-6
0.480,0.640,0.0000,514.3e-6
0.480,0.650,0.0000,538.4e-6
0.480,0.660,0.0000,562.6e-6
0.480,0.670,0.0000,586.8e-6
0.480,0.680,0.0000,611.0e-6
0.480,0.690,0.0000,635.2e-6
0.480,0.700,0.0000,659.4e-6
0.480,0.710,0.0000,683.5e-6
0.480,0.720,0.0000,707.7e-6
0.480,0.730,0.0000,731.8e-6
0.480,0.740,0.0000,755.8e-6
0.480,0.750,0.0000,779.8e-6
0.480,0.760,0.0000,803.8e-6
0.480,0.770,0.0000,827.6e-6
0.480,0.780,0.0000,851.5e-6
0.480,0.790,0.0000,875.2e-6
0.480,0.800,0.0000,898.9e-6
0.480,0.810,0.0000,922.5e-6
0.480,0.820,0.0000,946.1e-6
0.480,0.830,0.0000,969.5e-6
0.480,0.840,0.0000,992.9e-6
0.480,0.850,0.0000,1.016e-3
0.480,0.860,0.0000,1.039e-3
0.480,0.870,0.0000,1.062e-3
0.480,0.880,0.0000,1.085e-3
0.480,0.890,0.0000,1.108e-3
0.480,0.900,0.0000,1.131e-3
0.490,0.000,0.0000,6.718e-9
0.490,0.010,0.0000,8.652e-9
0.490,0.020,0.0000,11.14e-9
0.490,0.030,0.0000,14.36e-9
0.490,0.040,0.0000,18.50e-9
0.490,0.050,0.0000,23.82e-9
0.490,0.060,0.0000,30.68e-9
0.490,0.070,0.0000,39.49e-9
0.490,0.080,0.0000,50.80e-9
0.490,0.090,0.0000,65.32e-9
0.490,0.100,0.0000,83.94e-9
0.490,0.110,0.0000,107.8e-9
0.490,0.120,0.0000,138.3e-9
0.490,0.130,0.0000,177.2e-9
0.490,0.140,0.0000,226.9e-9
0.490,0.150,0.0000,290.2e-9
0.490,0.160,0.0000,370.6e-9
0.490,0.170,0.0000,472.6e-9
0.490,0.180,0.0000,601.8e-9
0.490,0.190,0.0000,764.9e-9
0.490,0.200,0.0000,970.3e-9
0.490,0.210,0.0000,1.228e-6
0.490,0.220,0.0000,1.552e-6
0.490,0.230,0.0000,1.955e-6
0.490,0.240,0.0000,2.458e-6
0.490,0.250,0.0000,3.081e-6
0.490,0.260,0.0000,3.850e-6
0.490,0.270,0.0000,4.798e-6
0.490,0.280,0.0000,5.958e-6
0.490,0.290,0.0000,7.375e-6
0.490,0.300,0.0000,9.096e-6
0.490,0.310,0.0000,11.18e-6
0.490,0.320,0.0000,13.68e-6
0.490,0.330,0.0000,16.67e-6
0.490,0.340,0.0000,20.22e-6
0.490,0.350,0.0000,24.42e-6
0.490,0.360,0.0000,29.35e-6
0.490,0.370,0.0000,35.08e-6
0.490,0.380,0.0000,41.69e-6
0.490,0.390,0.0000,49.27e-6
0.490,0.400,0.0000,57.86e-6
0.490,0.410,0.0000,67.53e-6
0.490,0.420,0.0000,78.30e-6
0.490,0.430,0.0000,90.20e-6
0.490,0.440,0.0000,103.2e-6
0.490,0.450,0.0000,117.4e-6
0.490,0.460,0.0000,132.6e-6
0.490,0.470,0.0000,148.8e-6
0.490,0.480,0.0000,166.0e-6
0.490,0.490,0.0000,184.2e-6
0.490,0.500,0.0000,203.2e-6
0.490,0.510,0.0000,222.9e-6
0.490,0.520,0.0000,243.3e-6
0.490,0.530,0.0000,264.4e-6
0.490,0.540,0.0000,286.0e-6
0.490,0.550,0.0000,308.1e-6
0.490,0.560,0.0000,330.6e-6
0.490,0.570,0.0000,353.4e-6
0.490,0.580,0.0000,376.6e-6
0.490,0.590,0.0000,400.0e-6
0.490,0.600,0.0000,423.6e-6
0.490,0.610,0.0000,447.4e-6
0.490,0.620,0.0000,471.3e-6
0.490,0.630,0.0000,495.3e-6
0.490,0.640,0.0000,519.4e-6
0.490,0.650,0.0000,543.6e-6
0.490,0.660,0.0000,567.8e-6
0.490,0.670,0.0000,592.0e-6
0.490,0.680,0.0000,616.3e-6
0.490,0.690,0.0000,640.5e-6
0.490,0.700,0.0000,664.7e-6
0.490,0.710,0.0000,688.9e-6
0.490,0.720,0.0000,713.1e-6
0.490,0.730,0.0000,737.3e-6
0.490,0.740,0.0000,761.4e-6
0.490,0.750,0.0000,785.4e-6
0.490,0.760,0.0000,809.4e-6
0.490,0.770,0.0000,833.4e-6
0.490,0.780,0.0000,857.3e-6
0.490,0.790,0.0000,881.1e-6
0.490,0.800,0.0000,904.8e-6
0.490,0.810,0.0000,928.5e-6
0.490,0.820,0.0000,952.1e-6
0.490,0.830,0.0000,975.7e-6
0.490,0.840,0.0000,999.1e-6
0.490,0.850,0.0000,1.022e-3
0.490,0.860,0.0000,1.046e-3
0.490,0.870,0.0000,1.069e-3
0.490,0.880,0.0000,1.092e-3
0.490,0.890,0.0000,1.115e-3
0.490,0.900,0.0000,1.138e-3
0.500,0.000,0.0000,7.053e-9
0.500,0.010,0.0000,9.083e-9
0.500,0.020,0.0000,11.70e-9
0.500,0.030,0.0000,15.07e-9
0.500,0.040,0.0000,19.41e-9
0.500,0.050,0.0000,25.00e-9
0.500,0.060,0.0000,32.19e-9
0.500,0.070,0.0000,41.43e-9
0.500,0.080,0.0000,53.30e-9
0.500,0.090,0.0000,68.53e-9
0.500,0.100,0.0000,88.05e-9
0.500,0.110,0.0000,113.0e-9
0.500,0.120,0.0000,145.0e-9
0.500,0.130,0.0000,185.8e-9
0.500,0.140,0.0000,237.9e-9
0.500,0.150,0.0000,304.1e-9
0.500,0.160,0.0000,388.3e-9
0.500,0.170,0.0000,495.0e-9
0.500,0.180,0.0000,630.1e-9
0.500,0.190,0.0000,800.6e-9
0.500,0.200,0.0000,1.015e-6
0.500,0.210,0.0000,1.285e-6
0.500,0.220,0.0000,1.622e-6
0.500,0.230,0.0000,2.044e-6
0.500,0.240,0.0000,2.567e-6
0.500,0.250,0.0000,3.216e-6
0.500,0.260,0.0000,4.018e-6
0.500,0.270,0.0000,5.003e-6
0.500,0.280,0.0000,6.210e-6
0.500,0.290,0.0000,7.682e-6
0.500,0.300,0.0000,9.468e-6
0.500,0.310,0.0000,11.62e-6
0.500,0.320,0.0000,14.22e-6
0.500,0.330,0.0000,17.31e-6
0.500,0.340,0.0000,20.98e-6
0.500,0.350,0.0000,25.32e-6
0.500,0.360,0.0000,30.39e-6
0.500,0.370,0.0000,36.29e-6
0.500,0.380,0.0000,43.08e-6
0.500,0.390,0.0000,50.85e-6
0.500,0.400,0.0000,59.65e-6
0.500,0.410,0.0000,69.53e-6
0.500,0.420,0.0000,80.52e-6
0.500,0.430,0.0000,92.64e-6
0.500,0.440,0.0000,105.9e-6
0.500,0.450,0.0000,120.2e-6
0.500,0.460,0.0000,135.7e-6
0.500,0.470,0.0000,152.1e-6
0.500,0.480,0.0000,169.5e-6
0.500,0.490,0.0000,187.9e-6
0.500,0.500,0.0000,207.0e-6
0.500,0.510,0.0000,226.9e-6
0.500,0.520,0.0000,247.5e-6
0.500,0.530,0.0000,268.7e-6
0.500,0.540,0.0000,290.4e-6
0.500,0.550,0.0000,312.6e-6
