"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+5.16182281250E+008, -1.03343995178E+002, +0.00000000000E+000
+5.17588500000E+008, -1.05589876353E+002, +0.00000000000E+000
+5.18994718750E+008, -1.07830620462E+002, +0.00000000000E+000
+5.20400937500E+008, -1.10073279074E+002, +0.00000000000E+000
+5.21807156250E+008, -1.12298219258E+002, +0.00000000000E+000
+5.23213375000E+008, -1.14560002348E+002, +0.00000000000E+000
+5.24619593750E+008, -1.16779132743E+002, +0.00000000000E+000
+5.26025812500E+008, -1.19033482084E+002, +0.00000000000E+000
+5.27432031250E+008, -1.21257666359E+002, +0.00000000000E+000
+5.28838250000E+008, -1.23505380716E+002, +0.00000000000E+000
+5.30244468750E+008, -1.25726610201E+002, +0.00000000000E+000
+5.31650687500E+008, -1.27970870851E+002, +0.00000000000E+000
+5.33056906250E+008, -1.30196804860E+002, +0.00000000000E+000
+5.34463125000E+008, -1.32456209169E+002, +0.00000000000E+000
+5.35869343750E+008, -1.34686408947E+002, +0.00000000000E+000
+5.37275562500E+008, -1.36918007732E+002, +0.00000000000E+000
+5.38681781250E+008, -1.39144211374E+002, +0.00000000000E+000
+5.40088000000E+008, -1.41390100148E+002, +0.00000000000E+000
+5.41494218750E+008, -1.43626778583E+002, +0.00000000000E+000
+5.42900437500E+008, -1.45871760542E+002, +0.00000000000E+000
+5.44306656250E+008, -1.48098280873E+002, +0.00000000000E+000
+5.45712875000E+008, -1.50333501294E+002, +0.00000000000E+000
+5.47119093750E+008, -1.52575137382E+002, +0.00000000000E+000
+5.48525312500E+008, -1.54820558758E+002, +0.00000000000E+000
+5.49931531250E+008, -1.57047405213E+002, +0.00000000000E+000
+5.51337750000E+008, -1.59299603076E+002, +0.00000000000E+000
+5.52743968750E+008, -1.61529874478E+002, +0.00000000000E+000
+5.54150187500E+008, -1.63778005893E+002, +0.00000000000E+000
+5.55556406250E+008, -1.66031800497E+002, +0.00000000000E+000
+5.56962625000E+008, -1.68263907939E+002, +0.00000000000E+000
+5.58368843750E+008, -1.70505172379E+002, +0.00000000000E+000
+5.59775062500E+008, -1.72749439873E+002, +0.00000000000E+000
+5.61181281250E+008, -1.74991738037E+002, +0.00000000000E+000
+5.62587500000E+008, -1.77234139326E+002, +0.00000000000E+000
+5.63993718750E+008, -1.79468121129E+002, +0.00000000000E+000
+5.65399937500E+008, +1.78283394444E+002, +0.00000000000E+000
+5.66806156250E+008, +1.76051510703E+002, +0.00000000000E+000
+5.68212375000E+008, +1.73806407154E+002, +0.00000000000E+000
+5.69618593750E+008, +1.71572459519E+002, +0.00000000000E+000
+5.71024812500E+008, +1.69323973420E+002, +0.00000000000E+000
+5.72431031250E+008, +1.67090043962E+002, +0.00000000000E+000
+5.73837250000E+008, +1.64857138088E+002, +0.00000000000E+000
+5.75243468750E+008, +1.62612768923E+002, +0.00000000000E+000
+5.76649687500E+008, +1.60368030053E+002, +0.00000000000E+000
+5.78055906250E+008, +1.58135690112E+002, +0.00000000000E+000
+5.79462125000E+008, +1.55889346683E+002, +0.00000000000E+000
+5.80868343750E+008, +1.53660719620E+002, +0.00000000000E+000
+5.82274562500E+008, +1.51427887821E+002, +0.00000000000E+000
+5.83680781250E+008, +1.49174430193E+002, +0.00000000000E+000
+5.85087000000E+008, +1.46944343436E+002, +0.00000000000E+000
+5.86493218750E+008, +1.44702515992E+002, +0.00000000000E+000
+5.87899437500E+008, +1.42465315494E+002, +0.00000000000E+000
+5.89305656250E+008, +1.40217051804E+002, +0.00000000000E+000
+5.90711875000E+008, +1.37983696689E+002, +0.00000000000E+000
+5.92118093750E+008, +1.35730810278E+002, +0.00000000000E+000
+5.93524312500E+008, +1.33512344408E+002, +0.00000000000E+000
+5.94930531250E+008, +1.31266016697E+002, +0.00000000000E+000
+5.96336750000E+008, +1.29019639703E+002, +0.00000000000E+000
+5.97742968750E+008, +1.26785336471E+002, +0.00000000000E+000
+5.99149187500E+008, +1.24558569207E+002, +0.00000000000E+000
+6.00555406250E+008, +1.22321792591E+002, +0.00000000000E+000
+6.01961625000E+008, +1.20084932599E+002, +0.00000000000E+000
+6.03367843750E+008, +1.17844069101E+002, +0.00000000000E+000
+6.04774062500E+008, +1.15594522337E+002, +0.00000000000E+000
+6.06180281250E+008, +1.13360698014E+002, +0.00000000000E+000
+6.07586500000E+008, +1.11125671928E+002, +0.00000000000E+000
+6.08992718750E+008, +1.08898907915E+002, +0.00000000000E+000
+6.10398937500E+008, +1.06657798479E+002, +0.00000000000E+000
+6.11805156250E+008, +1.04425481038E+002, +0.00000000000E+000
+6.13211375000E+008, +1.02177490294E+002, +0.00000000000E+000
+6.14617593750E+008, +9.99443059719E+001, +0.00000000000E+000
+6.16023812500E+008, +9.77003681669E+001, +0.00000000000E+000
+6.17430031250E+008, +9.54563485357E+001, +0.00000000000E+000
+6.18836250000E+008, +9.32241955637E+001, +0.00000000000E+000
+6.20242468750E+008, +9.09971705767E+001, +0.00000000000E+000
+6.21648687500E+008, +8.87522456231E+001, +0.00000000000E+000
+6.23054906250E+008, +8.65214155536E+001, +0.00000000000E+000
+6.24461125000E+008, +8.42892227070E+001, +0.00000000000E+000
+6.25867343750E+008, +8.20456558392E+001, +0.00000000000E+000
+6.27273562500E+008, +7.98104282101E+001, +0.00000000000E+000
+6.28679781250E+008, +7.75688936938E+001, +0.00000000000E+000
+6.30086000000E+008, +7.53363908640E+001, +0.00000000000E+000
+6.31492218750E+008, +7.31059781447E+001, +0.00000000000E+000
+6.32898437500E+008, +7.08652386281E+001, +0.00000000000E+000
+6.34304656250E+008, +6.86217383615E+001, +0.00000000000E+000
+6.35710875000E+008, +6.63923439998E+001, +0.00000000000E+000
+6.37117093750E+008, +6.41502307699E+001, +0.00000000000E+000
+6.38523312500E+008, +6.19096916693E+001, +0.00000000000E+000
+6.39929531250E+008, +5.96768093006E+001, +0.00000000000E+000
+6.41335750000E+008, +5.74287988528E+001, +0.00000000000E+000
+6.42741968750E+008, +5.52048513498E+001, +0.00000000000E+000
+6.44148187500E+008, +5.29653750634E+001, +0.00000000000E+000
+6.45554406250E+008, +5.07197407301E+001, +0.00000000000E+000
+6.46960625000E+008, +4.84950085566E+001, +0.00000000000E+000
+6.48366843750E+008, +4.62378621302E+001, +0.00000000000E+000
+6.49773062500E+008, +4.40131631311E+001, +0.00000000000E+000
+6.51179281250E+008, +4.17757188665E+001, +0.00000000000E+000
+6.52585500000E+008, +3.95318784250E+001, +0.00000000000E+000
+6.53991718750E+008, +3.72989791751E+001, +0.00000000000E+000
+6.55397937500E+008, +3.50553675147E+001, +0.00000000000E+000
+6.56804156250E+008, +3.28103045386E+001, +0.00000000000E+000
+6.58210375000E+008, +3.05740162953E+001, +0.00000000000E+000
+6.59616593750E+008, +2.83451611404E+001, +0.00000000000E+000
+6.61022812500E+008, +2.60960397248E+001, +0.00000000000E+000
+6.62429031250E+008, +2.38530473732E+001, +0.00000000000E+000
+6.63835250000E+008, +2.16150072860E+001, +0.00000000000E+000
+6.65241468750E+008, +1.93770409979E+001, +0.00000000000E+000
+6.66647687500E+008, +1.71510235649E+001, +0.00000000000E+000
+6.68053906250E+008, +1.48971473377E+001, +0.00000000000E+000
+6.69460125000E+008, +1.26554512995E+001, +0.00000000000E+000
+6.70866343750E+008, +1.04159726012E+001, +0.00000000000E+000
+6.72272562500E+008, +8.18824940477E+000, +0.00000000000E+000
+6.73678781250E+008, +5.94833427047E+000, +0.00000000000E+000
+6.75085000000E+008, +3.69728407043E+000, +0.00000000000E+000
+6.76491218750E+008, +1.45856186835E+000, +0.00000000000E+000
+6.77897437500E+008, -7.68714365096E-001, +0.00000000000E+000
+6.79303656250E+008, -3.00700041541E+000, +0.00000000000E+000
+6.80709875000E+008, -5.25412439986E+000, +0.00000000000E+000
+6.82116093750E+008, -7.49008797601E+000, +0.00000000000E+000
+6.83522312500E+008, -9.72734328969E+000, +0.00000000000E+000
+6.84928531250E+008, -1.19626527459E+001, +0.00000000000E+000
+6.86334750000E+008, -1.42108748383E+001, +0.00000000000E+000
+6.87740968750E+008, -1.64367338554E+001, +0.00000000000E+000
+6.89147187500E+008, -1.86680269610E+001, +0.00000000000E+000
+6.90553406250E+008, -2.09164655368E+001, +0.00000000000E+000
+6.91959625000E+008, -2.31543560005E+001, +0.00000000000E+000
+6.93365843750E+008, -2.53936876318E+001, +0.00000000000E+000
+6.94772062500E+008, -2.76436832249E+001, +0.00000000000E+000
+6.96178281250E+008, -2.98825719816E+001, +0.00000000000E+000
+6.97584500000E+008, -3.21095904167E+001, +0.00000000000E+000
+6.98990718750E+008, -3.43584234023E+001, +0.00000000000E+000
+7.00396937500E+008, -3.65854095636E+001, +0.00000000000E+000
+7.01803156250E+008, -3.88312658470E+001, +0.00000000000E+000
+7.03209375000E+008, -4.10655546860E+001, +0.00000000000E+000
+7.04615593750E+008, -4.33130138994E+001, +0.00000000000E+000
+7.06021812500E+008, -4.55429532462E+001, +0.00000000000E+000
+7.07428031250E+008, -4.77775190109E+001, +0.00000000000E+000
+7.08834250000E+008, -5.00051809808E+001, +0.00000000000E+000
+7.10240468750E+008, -5.22316612062E+001, +0.00000000000E+000
+7.11646687500E+008, -5.44892432504E+001, +0.00000000000E+000
+7.13052906250E+008, -5.67076001246E+001, +0.00000000000E+000
+7.14459125000E+008, -5.89479666432E+001, +0.00000000000E+000
+7.15865343750E+008, -6.11916816577E+001, +0.00000000000E+000
+7.17271562500E+008, -6.34308096931E+001, +0.00000000000E+000
+7.18677781250E+008, -6.56674381667E+001, +0.00000000000E+000
+7.20084000000E+008, -6.78914182971E+001, +0.00000000000E+000
+7.21490218750E+008, -7.01340161240E+001, +0.00000000000E+000
+7.22896437500E+008, -7.23672137487E+001, +0.00000000000E+000
+7.24302656250E+008, -7.46098541579E+001, +0.00000000000E+000
+7.25708875000E+008, -7.68430530719E+001, +0.00000000000E+000
+7.27115093750E+008, -7.90798429318E+001, +0.00000000000E+000
+7.28521312500E+008, -8.13153227079E+001, +0.00000000000E+000
+7.29927531250E+008, -8.35564909079E+001, +0.00000000000E+000
+7.31333750000E+008, -8.57806564565E+001, +0.00000000000E+000
+7.32739968750E+008, -8.80327372211E+001, +0.00000000000E+000
+7.34146187500E+008, -9.02614452434E+001, +0.00000000000E+000
+7.35552406250E+008, -9.25037957124E+001, +0.00000000000E+000
+7.36958625000E+008, -9.47442337277E+001, +0.00000000000E+000
+7.38364843750E+008, -9.69805457824E+001, +0.00000000000E+000
+7.39771062500E+008, -9.92165384016E+001, +0.00000000000E+000
+7.41177281250E+008, -1.01456965817E+002, +0.00000000000E+000
+7.42583500000E+008, -1.03707368446E+002, +0.00000000000E+000
+7.43989718750E+008, -1.05940895487E+002, +0.00000000000E+000
+7.45395937500E+008, -1.08181757262E+002, +0.00000000000E+000
+7.46802156250E+008, -1.10421094133E+002, +0.00000000000E+000
+7.48208375000E+008, -1.12644434266E+002, +0.00000000000E+000
+7.49614593750E+008, -1.14900999469E+002, +0.00000000000E+000
+7.51020812500E+008, -1.17139031559E+002, +0.00000000000E+000
+7.52427031250E+008, -1.19384770543E+002, +0.00000000000E+000
+7.53833250000E+008, -1.21611039264E+002, +0.00000000000E+000
+7.55239468750E+008, -1.23866989920E+002, +0.00000000000E+000
+7.56645687500E+008, -1.26100957663E+002, +0.00000000000E+000
+7.58051906250E+008, -1.28343372082E+002, +0.00000000000E+000
+7.59458125000E+008, -1.30578805176E+002, +0.00000000000E+000
+7.60864343750E+008, -1.32818997712E+002, +0.00000000000E+000
+7.62270562500E+008, -1.35056272686E+002, +0.00000000000E+000
+7.63676781250E+008, -1.37290466828E+002, +0.00000000000E+000
+7.65083000000E+008, -1.39534272639E+002, +0.00000000000E+000
+7.66489218750E+008, -1.41768475132E+002, +0.00000000000E+000
+7.67895437500E+008, -1.44025461941E+002, +0.00000000000E+000
+7.69301656250E+008, -1.46259073227E+002, +0.00000000000E+000
+7.70707875000E+008, -1.48491153301E+002, +0.00000000000E+000
+7.72114093750E+008, -1.50734236623E+002, +0.00000000000E+000
+7.73520312500E+008, -1.52976658963E+002, +0.00000000000E+000
+7.74926531250E+008, -1.55210487113E+002, +0.00000000000E+000
