"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.33196480938E+009, +7.05101777856E-004, +5.65987762318E-002
+1.33460410557E+009, +7.21953855091E-004, +5.70301311211E-002
+1.33724340176E+009, +7.31457211384E-004, +5.74830793337E-002
+1.33988269795E+009, +7.57551701928E-004, +5.79262909983E-002
+1.34252199413E+009, +7.59687673438E-004, +5.83675544971E-002
+1.34516129032E+009, +7.84954648670E-004, +5.88367492118E-002
+1.34780058651E+009, +7.98284563444E-004, +5.93039107032E-002
+1.35043988270E+009, +8.28960310698E-004, +5.97801867482E-002
+1.35307917889E+009, +8.67949987742E-004, +6.02725926978E-002
+1.35571847507E+009, +8.79352212898E-004, +6.07660090143E-002
+1.35835777126E+009, +9.07913657414E-004, +6.12858534171E-002
+1.36099706745E+009, +9.31769145940E-004, +6.17912124207E-002
+1.36363636364E+009, +9.57064358887E-004, +6.23013868591E-002
+1.36627565982E+009, +9.89137257224E-004, +6.28293355271E-002
+1.36891495601E+009, +1.01707079445E-003, +6.33612324309E-002
+1.37155425220E+009, +1.03351575376E-003, +6.39041766239E-002
+1.37419354839E+009, +1.07289136530E-003, +6.44538579645E-002
+1.37683284457E+009, +1.08017288292E-003, +6.50093481324E-002
+1.37947214076E+009, +1.11186521997E-003, +6.55856486385E-002
+1.38211143695E+009, +1.12857536368E-003, +6.61510817407E-002
+1.38475073314E+009, +1.14468048370E-003, +6.67404087505E-002
+1.38739002933E+009, +1.17799668314E-003, +6.73225742414E-002
+1.39002932551E+009, +1.18041866344E-003, +6.79243419990E-002
+1.39266862170E+009, +1.20432619939E-003, +6.85390202494E-002
+1.39530791789E+009, +1.22397040019E-003, +6.91654250119E-002
+1.39794721408E+009, +1.25432724947E-003, +6.97979944344E-002
+1.40058651026E+009, +1.26710142136E-003, +7.04346386084E-002
+1.40322580645E+009, +1.31913933599E-003, +7.10895999120E-002
+1.40586510264E+009, +1.33973228331E-003, +7.17561956622E-002
+1.40850439883E+009, +1.37848034211E-003, +7.24434124496E-002
+1.41114369501E+009, +1.41471476633E-003, +7.31263162479E-002
+1.41378299120E+009, +1.47172621486E-003, +7.38187144428E-002
+1.41642228739E+009, +1.47440536649E-003, +7.45364708122E-002
+1.41906158358E+009, +1.53689697616E-003, +7.52554157390E-002
+1.42170087977E+009, +1.54338031954E-003, +7.59973098366E-002
+1.42434017595E+009, +1.62421190789E-003, +7.67626088666E-002
+1.42697947214E+009, +1.64072186832E-003, +7.75286503814E-002
+1.42961876833E+009, +1.66057721561E-003, +7.83228058863E-002
+1.43225806452E+009, +1.70074031425E-003, +7.91207114345E-002
+1.43489736070E+009, +1.74639849197E-003, +7.99495257330E-002
+1.43753665689E+009, +1.78339766596E-003, +8.07880497016E-002
