"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+4.43058906250E+008, +1.72256663142E-003, +0.00000000000E+000
+4.44465125000E+008, -6.01671419637E-003, +0.00000000000E+000
+4.45871343750E+008, -2.34127553539E-002, +0.00000000000E+000
+4.47277562500E+008, +6.60905694684E-003, +0.00000000000E+000
+4.48683781250E+008, +5.41799253134E-003, +0.00000000000E+000
+4.50090000000E+008, -3.82973031674E-003, +0.00000000000E+000
+4.51496218750E+008, -1.68120319723E-002, +0.00000000000E+000
+4.52902437500E+008, +2.16944137267E-003, +0.00000000000E+000
+4.54308656250E+008, -1.33251151808E-002, +0.00000000000E+000
+4.55714875000E+008, +1.72160386478E-002, +0.00000000000E+000
+4.57121093750E+008, -7.74270987290E-003, +0.00000000000E+000
+4.58527312500E+008, -1.11076915508E-002, +0.00000000000E+000
+4.59933531250E+008, +1.32683485362E-002, +0.00000000000E+000
+4.61339750000E+008, +8.16290624058E-003, +0.00000000000E+000
+4.62745968750E+008, +1.29850014932E-002, +0.00000000000E+000
+4.64152187500E+008, +1.14712733192E-003, +0.00000000000E+000
+4.65558406250E+008, +1.11576964912E-002, +0.00000000000E+000
+4.66964625000E+008, -3.86292238615E-003, +0.00000000000E+000
+4.68370843750E+008, +3.08877624245E-003, +0.00000000000E+000
+4.69777062500E+008, +1.16222592023E-003, +0.00000000000E+000
+4.71183281250E+008, -1.05478411314E-003, +0.00000000000E+000
+4.72589500000E+008, +9.07018120766E-004, +0.00000000000E+000
+4.73995718750E+008, -1.03612369238E-002, +0.00000000000E+000
+4.75401937500E+008, -5.48581062941E-004, +0.00000000000E+000
+4.76808156250E+008, -6.87842818242E-003, +0.00000000000E+000
+4.78214375000E+008, +8.10805541801E-003, +0.00000000000E+000
+4.79620593750E+008, +1.58284828046E-002, +0.00000000000E+000
+4.81026812500E+008, +1.47917625902E-002, +0.00000000000E+000
+4.82433031250E+008, +1.85803142527E-003, +0.00000000000E+000
+4.83839250000E+008, -1.09572066591E-002, +0.00000000000E+000
+4.85245468750E+008, -8.04952366117E-003, +0.00000000000E+000
+4.86651687500E+008, +1.20426759005E-002, +0.00000000000E+000
+4.88057906250E+008, +1.35264125812E-002, +0.00000000000E+000
+4.89464125000E+008, -2.51876862208E-003, +0.00000000000E+000
+4.90870343750E+008, -2.32573404928E-003, +0.00000000000E+000
+4.92276562500E+008, -4.13159978694E-003, +0.00000000000E+000
+4.93682781250E+008, +1.32264201946E-002, +0.00000000000E+000
+4.95089000000E+008, -1.31379995643E-003, +0.00000000000E+000
+4.96495218750E+008, +1.00364783649E-002, +0.00000000000E+000
+4.97901437500E+008, -2.40295255470E-002, +0.00000000000E+000
+4.99307656250E+008, +4.59819193577E-003, +0.00000000000E+000
+5.00713875000E+008, +3.94318385640E-003, +0.00000000000E+000
+5.02120093750E+008, +1.03185972219E-002, +0.00000000000E+000
+5.03526312500E+008, -9.26952809145E-003, +0.00000000000E+000
+5.04932531250E+008, +9.62468985438E-003, +0.00000000000E+000
+5.06338750000E+008, -1.23411477338E-002, +0.00000000000E+000
+5.07744968750E+008, -4.84963239509E-003, +0.00000000000E+000
+5.09151187500E+008, -7.38381050424E-003, +0.00000000000E+000
+5.10557406250E+008, -5.66411656801E-005, +0.00000000000E+000
+5.11963625000E+008, -4.37433919377E-003, +0.00000000000E+000
+5.13369843750E+008, +2.06579873904E-003, +0.00000000000E+000
+5.14776062500E+008, +2.61452433413E-003, +0.00000000000E+000
+5.16182281250E+008, -1.33823621972E-002, +0.00000000000E+000
+5.17588500000E+008, +1.57154651807E-002, +0.00000000000E+000
+5.18994718750E+008, +2.34319211784E-003, +0.00000000000E+000
+5.20400937500E+008, +7.40490285493E-003, +0.00000000000E+000
+5.21807156250E+008, -5.06667103672E-003, +0.00000000000E+000
+5.23213375000E+008, +1.88166248686E-002, +0.00000000000E+000
+5.24619593750E+008, -2.75649737700E-003, +0.00000000000E+000
+5.26025812500E+008, -1.24791624409E-002, +0.00000000000E+000
+5.27432031250E+008, -9.27548608742E-003, +0.00000000000E+000
+5.28838250000E+008, +1.64176623535E-002, +0.00000000000E+000
+5.30244468750E+008, -2.77189861317E-003, +0.00000000000E+000
+5.31650687500E+008, +1.01330028828E-002, +0.00000000000E+000
+5.33056906250E+008, +6.48688664592E-004, +0.00000000000E+000
+5.34463125000E+008, -2.85356283661E-003, +0.00000000000E+000
+5.35869343750E+008, +8.22785736350E-003, +0.00000000000E+000
+5.37275562500E+008, -9.64563462080E-003, +0.00000000000E+000
+5.38681781250E+008, +3.21567461509E-003, +0.00000000000E+000
+5.40088000000E+008, +1.79053456415E-002, +0.00000000000E+000
+5.41494218750E+008, +1.39357746943E-002, +0.00000000000E+000
+5.42900437500E+008, +5.49054244413E-003, +0.00000000000E+000
+5.44306656250E+008, +9.73867828817E-003, +0.00000000000E+000
+5.45712875000E+008, +3.29108846683E-003, +0.00000000000E+000
+5.47119093750E+008, +1.42743205367E-003, +0.00000000000E+000
+5.48525312500E+008, -8.79954491970E-003, +0.00000000000E+000
+5.49931531250E+008, -3.67160793279E-003, +0.00000000000E+000
+5.51337750000E+008, -7.09874686251E-003, +0.00000000000E+000
+5.52743968750E+008, +1.06579840244E-002, +0.00000000000E+000
+5.54150187500E+008, +3.74567695429E-003, +0.00000000000E+000
+5.55556406250E+008, +1.02625574433E-002, +0.00000000000E+000
+5.56962625000E+008, -1.12408669181E-002, +0.00000000000E+000
+5.58368843750E+008, -1.14094000286E-002, +0.00000000000E+000
+5.59775062500E+008, -6.81323755128E-003, +0.00000000000E+000
+5.61181281250E+008, -1.48614741390E-003, +0.00000000000E+000
+5.62587500000E+008, +3.90651874579E-003, +0.00000000000E+000
+5.63993718750E+008, -5.15633342992E-003, +0.00000000000E+000
+5.65399937500E+008, -4.65431489084E-003, +0.00000000000E+000
+5.66806156250E+008, +1.01882624345E-003, +0.00000000000E+000
+5.68212375000E+008, -2.43049065708E-003, +0.00000000000E+000
+5.69618593750E+008, +2.02299290434E-003, +0.00000000000E+000
+5.71024812500E+008, +4.44021608286E-003, +0.00000000000E+000
+5.72431031250E+008, +3.43476506035E-003, +0.00000000000E+000
+5.73837250000E+008, +2.82322211693E-003, +0.00000000000E+000
+5.75243468750E+008, +5.05147638273E-003, +0.00000000000E+000
+5.76649687500E+008, +1.61018705526E-002, +0.00000000000E+000
+5.78055906250E+008, -6.05692231263E-003, +0.00000000000E+000
+5.79462125000E+008, -2.78077790879E-003, +0.00000000000E+000
+5.80868343750E+008, +8.60902435562E-003, +0.00000000000E+000
+5.82274562500E+008, +7.53644163474E-003, +0.00000000000E+000
+5.83680781250E+008, -1.40728799970E-002, +0.00000000000E+000
+5.85087000000E+008, -4.14633909487E-003, +0.00000000000E+000
+5.86493218750E+008, -1.01144663604E-002, +0.00000000000E+000
+5.87899437500E+008, +1.27985735469E-002, +0.00000000000E+000
+5.89305656250E+008, +6.78331615742E-003, +0.00000000000E+000
